"COC","CESE.ID","Field.ID","Site","Sample.Type","Collected","Received","Prep.Date","Analysis.Date","Units","Compound","Conc","RL"
220063,"220063-035","CHILD2.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NEtFOSAA","ND","0.0028"
220063,"220063-035","CHILD2.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFUnA","ND","0.003"
220063,"220063-035","CHILD2.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDoA","ND","0.0022"
220063,"220063-035","CHILD2.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTrDA","ND","0.0046"
220063,"220063-035","CHILD2.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTA","ND","0.0016"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFBS","0.0039","0.0021"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxA","ND","0.0026"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHpA","0.0022","0.0018"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxS","0.0042","0.0032"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOA","ND","0.0018"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFNA","ND","0.0036"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOS","0.0055","0.0023"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDA","ND","0.0046"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NMeFOSAA","ND","0.0024"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NEtFOSAA","ND","0.0028"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFUnA","ND","0.003"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDoA","ND","0.0022"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTrDA","ND","0.0046"
220063,"220063-036","CHILD3.1","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTA","ND","0.0016"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFBS","0.0043","0.0021"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxA","ND","0.0026"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHpA","ND","0.0018"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxS","0.0042","0.0032"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOA","ND","0.0018"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFNA","ND","0.0036"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOS","0.0073","0.0023"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDA","ND","0.0046"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NMeFOSAA","ND","0.0024"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NEtFOSAA","ND","0.0028"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFUnA","ND","0.003"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDoA","ND","0.0022"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTrDA","ND","0.0046"
220063,"220063-037","CHILD3.2","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTA","ND","0.0016"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFBS","0.0040","0.0021"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxA","ND","0.0026"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHpA","ND","0.0018"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxS","0.0039","0.0032"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOA","ND","0.0018"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFNA","ND","0.0036"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOS","0.0066","0.0023"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDA","ND","0.0046"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NMeFOSAA","ND","0.0024"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NEtFOSAA","ND","0.0028"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFUnA","ND","0.003"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDoA","ND","0.0022"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTrDA","ND","0.0046"
220063,"220063-038","CHILD3.3","Chidsey Brook","Water","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTA","ND","0.0016"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFBS","ND","0.0021"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxA","ND","0.0026"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHpA","ND","0.0018"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFHxS","ND","0.0032"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOA","ND","0.0018"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFNA","ND","0.0036"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFOS","ND","0.0023"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDA","ND","0.0046"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NMeFOSAA","ND","0.0024"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","NEtFOSAA","ND","0.0028"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFUnA","ND","0.003"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFDoA","ND","0.0022"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTrDA","ND","0.0046"
220063,"220063-039","FB3","Field blank","Field blank","4/5/22","04/14/22","4/18/22","4/22/22","ng/mL","PFTA","ND","0.0016"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","0.0018","0.0018"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","0.35","0.0018"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","ND","0.0023"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-001","ALSO1","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","ND","0.0018"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","0.0073","0.0023"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-002","ALSO5","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","0.0027","0.0026"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","ND","0.0018"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","0.0056","0.0023"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-003","ALSO8","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","ND","0.0018"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","ND","0.0023"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-004","ALSO11","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","0.0126","0.0018"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","ND","0.0023"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-005","ALSO16","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","ND","0.0018"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","ND","0.0023"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-012","ALSO19","Alsop Meadows","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFBS","ND","0.0021"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHxA","ND","0.0026"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHpA","ND","0.0018"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHxS","ND","0.0032"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFOA","ND","0.0018"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFNA","ND","0.0036"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFOS","ND","0.0023"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFDA","ND","0.0046"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","NMeFOSAA","ND","0.0024"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","NEtFOSAA","ND","0.0028"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFUnA","ND","0.003"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFDoA","ND","0.0022"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFTrDA","ND","0.0046"
200358,"200358-001","ALSO1.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFTA","ND","0.0016"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFBS","ND","0.0021"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHxA","ND","0.0026"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHpA","ND","0.0018"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHxS","ND","0.0032"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFOA","ND","0.0018"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFNA","ND","0.0036"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFOS","ND","0.0023"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFDA","ND","0.0046"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","NMeFOSAA","ND","0.0024"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","NEtFOSAA","ND","0.0028"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFUnA","ND","0.003"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFDoA","ND","0.0022"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFTrDA","ND","0.0046"
200358,"200358-002","ALSO2.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFTA","ND","0.0016"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFBS","ND","0.0021"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHxA","ND","0.0026"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHpA","ND","0.0018"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFHxS","ND","0.0032"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFOA","ND","0.0018"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFNA","ND","0.0036"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFOS","ND","0.0023"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFDA","ND","0.0046"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","NMeFOSAA","ND","0.0024"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","NEtFOSAA","ND","0.0028"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFUnA","ND","0.003"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFDoA","ND","0.0022"
200358,"200358-003","ALSO3.2","Alsop Meadows","Groundwater","10/27/20","10/29/20","11/9/20","11/17/20","ng/mL","PFTrDA","ND","0.0046"
